Size_MB,Lifetime
0.00390625,1
108.375,2
108.375,2
0.4375,3
108.375,3
108.375,573
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,574
0.00390625,574
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.4375,3
108.375,3
108.375,564
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,565
0.00390625,565
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
162.562,2
0.65625,3
108.375,3
162.562,555
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,556
0.00390625,556
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
650.25,549
650.25,56
162.562,2
0.5625,3
650.25,3
162.562,544
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,545
0.00390625,545
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,57
162.562,39
162.562,9
162.562,2
650.25,537
162.562,2
0.5625,3
650.25,4
162.562,532
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,533
0.00390625,533
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
135.469,2
0.46875,3
650.25,9
135.469,523
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,524
0.00390625,524
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
135.469,2
0.683594,3
135.469,3
135.469,514
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,515
0.00390625,515
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
162.562,2
0.820312,3
135.469,3
162.562,505
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,506
0.00390625,506
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
135.469,2
0.46875,3
650.25,27
135.469,496
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,497
0.00390625,497
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
135.469,2
0.683594,3
135.469,3
135.469,487
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,488
0.00390625,488
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
135.469,2
0.683594,3
135.469,3
135.469,478
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,479
0.00390625,479
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
135.469,2
0.683594,3
135.469,3
135.469,469
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,470
0.00390625,470
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
162.562,2
0.820312,3
135.469,3
162.562,460
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,461
0.00390625,461
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
650.25,454
650.25,56
162.562,2
0.5625,3
650.25,3
162.562,449
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,450
0.00390625,450
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,57
162.562,39
162.562,9
162.562,2
650.25,442
162.562,2
0.5625,3
650.25,4
162.562,437
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,438
0.00390625,438
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
135.469,2
0.46875,3
650.25,9
135.469,428
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,429
0.00390625,429
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
135.469,2
0.683594,3
135.469,3
135.469,419
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,420
0.00390625,420
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
162.562,2
0.820312,3
135.469,3
162.562,410
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,411
0.00390625,411
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
135.469,2
0.46875,3
650.25,27
135.469,401
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,402
0.00390625,402
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
135.469,2
0.683594,3
135.469,3
135.469,392
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,393
0.00390625,393
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
135.469,2
0.683594,3
135.469,3
135.469,383
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,384
0.00390625,384
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
135.469,2
0.683594,3
135.469,3
135.469,374
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,375
0.00390625,375
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
162.562,2
0.820312,3
135.469,3
162.562,365
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,366
0.00390625,366
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
650.25,359
650.25,56
162.562,2
0.5625,3
650.25,3
162.562,354
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,355
0.00390625,355
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,57
162.562,39
162.562,9
162.562,2
650.25,347
162.562,2
0.5625,3
650.25,4
162.562,342
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,343
0.00390625,343
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.5625,3
650.25,9
162.562,333
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,334
0.00390625,334
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.984375,3
162.562,3
162.562,324
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,325
0.00390625,325
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.984375,3
162.562,3
162.562,315
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,316
0.00390625,316
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.5625,3
650.25,27
162.562,306
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,307
0.00390625,307
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.984375,3
162.562,3
162.562,297
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,298
0.00390625,298
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.984375,3
162.562,3
162.562,288
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,289
0.00390625,289
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.984375,3
162.562,3
162.562,279
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,280
0.00390625,280
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.984375,3
162.562,3
162.562,270
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,271
0.00390625,271
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
650.25,264
650.25,56
162.562,2
0.5625,3
650.25,3
162.562,259
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,260
0.00390625,260
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,57
162.562,39
162.562,9
162.562,2
650.25,252
162.562,2
0.5625,3
650.25,4
162.562,247
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,248
0.00390625,248
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
60,2
2.10938,3
162.562,3
60,238
60,4
0.00390625,2
0.00390625,1
0.00390625,1
60,239
0.00390625,239
0.00390625,1
0.00390625,1
60,1
0.00390625,1
60,2
162.562,2
0.5625,3
650.25,15
162.562,229
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,230
0.00390625,230
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.984375,3
162.562,3
162.562,220
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,221
0.00390625,221
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
162.562,2
0.984375,3
162.562,3
162.562,211
162.562,4
0.00390625,2
0.00390625,1
0.00390625,1
162.562,212
0.00390625,212
0.00390625,1
0.00390625,1
162.562,1
0.00390625,1
162.562,2
36,2
1.26562,3
162.562,3
36,202
36,4
0.00390625,2
0.00390625,1
0.00390625,1
36,203
0.00390625,203
0.00390625,1
0.00390625,1
36,1
0.00390625,1
36,2
144,2
650.25,38
60,27
36,3
144,2
240,193
60,2
1.5625,3
240,4
60,188
60,4
0.00390625,2
0.00390625,1
0.00390625,1
60,189
0.00390625,189
0.00390625,1
0.00390625,1
60,1
0.00390625,1
60,2
72,2
1.875,3
240,9
72,179
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,180
0.00390625,180
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,2
1.6875,3
72,4
72,169
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,170
0.00390625,170
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,2
1.6875,3
72,9
72,160
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,161
0.00390625,161
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,8
72,2
144,19
84,2
2.1875,3
240,29
84,149
84,4
0.00390625,2
0.00390625,1
0.00390625,1
84,150
0.00390625,150
0.00390625,1
0.00390625,1
84,1
0.00390625,1
84,2
72,2
5.90625,3
84,3
72,140
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,141
0.00390625,141
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,2
1.6875,3
72,4
72,130
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,131
0.00390625,131
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,2
1.6875,3
72,9
72,121
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,122
0.00390625,122
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,8
72,2
144,6
240,113
240,54
36,2
0.9375,3
240,3
36,108
36,4
0.00390625,2
0.00390625,1
0.00390625,1
36,109
0.00390625,109
0.00390625,1
0.00390625,1
36,1
0.00390625,1
36,2
60,55
144,35
144,9
36,2
384,101
60,2
2.5,3
384,4
60,96
60,4
0.00390625,2
0.00390625,1
0.00390625,1
60,97
0.00390625,97
0.00390625,1
0.00390625,1
60,1
0.00390625,1
60,2
72,2
3,3
384,9
72,87
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,88
0.00390625,88
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,2
1.6875,3
72,4
72,77
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,78
0.00390625,78
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,2
1.6875,3
72,9
72,68
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,69
0.00390625,69
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,8
72,2
144,19
84,2
3.5,3
384,29
84,57
84,4
0.00390625,2
0.00390625,1
0.00390625,1
84,58
0.00390625,58
0.00390625,1
0.00390625,1
84,1
0.00390625,1
84,2
72,2
5.90625,3
84,3
72,48
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,49
0.00390625,49
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,2
1.6875,3
72,4
72,38
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,39
0.00390625,39
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,2
1.6875,3
72,9
72,29
72,4
0.00390625,2
0.00390625,1
0.00390625,1
72,30
0.00390625,30
0.00390625,1
0.00390625,1
72,1
0.00390625,1
72,2
72,8
72,2
144,6
384,21
384,54
36,2
1.5,3
384,3
36,16
36,4
0.00390625,2
0.00390625,1
0.00390625,1
36,17
0.00390625,17
0.00390625,1
0.00390625,1
36,1
0.00390625,1
36,2
60,55
144,35
144,9
36,2
384,12
6,2
384,2
6,9
6,6
6,2
2.92969,2
6,3
7.8125,3
0.00390625,2
2.92969,5
0.132812,3
4107.23,3
6077.61,4
128,3
1249.52,4
918.801,3
861.367,3
402.25,3
918.801,3
574.434,3
689.383,4
803.934,4
1148.5,3
1091.07,3
402.25,3
1148.5,3
574.434,3
689.383,4
1148.5,4
1263.36,3
1205.91,3
402.25,3
1263.36,3
574.434,3
689.383,4
1263.36,4
1362.52,3
1263.36,3
574.434,3
426.133,5
813.379,3
759.004,3
217.191,3
109.035,3
759.004,3
108.816,3
217.191,3
108.816,3
271.598,4
813.379,4
813.379,3
786.191,3
271.625,3
136.293,3
786.191,3
136.156,3
271.625,3
136.156,3
298.855,4
813.379,4
813.379,3
786.191,3
271.625,3
136.293,3
786.191,3
136.156,3
271.625,3
136.156,3
298.855,4
813.379,4
813.379,3
813.379,3
326.113,3
163.551,3
813.379,3
163.551,3
326.113,3
163.551,3
326.113,4
813.379,4
813.379,3
164.676,3
813.379,3
326.113,3
163.551,3
163.832,5
241.566,3
241.879,3
73.6914,3
73.6914,4
242.191,3
161.91,3
73.6914,3
73.6914,5
240.941,4
386.504,3
387.004,3
73.6914,3
73.6914,4
387.504,3
161.91,3
73.6914,3
73.6914,5
385.504,5
0.1875,8
0.1875,6
424.504,8
157.504,1
145.691,5
157.504,1
145.691,6
167.91,1
161.91,5
487.504,1
128,6
157.504,1
145.691,5
157.504,1
145.691,6
459.004,1
128,5
470.504,1
128,7
280.691,8
157.504,1
145.691,5
157.504,1
145.691,6
167.91,1
161.91,5
343.691,1
128,6
157.504,1
145.691,5
157.504,1
145.691,6
315.754,1
128,5
303.441,1
128,8
224.332,1
199.832,5
334.973,1
326.113,5
337.113,1
326.113,5
822.941,1
813.379,5
235.176,1
224.676,5
822.941,1
813.379,7
822.941,1
813.379,6
337.113,1
326.113,5
334.973,1
326.113,5
337.113,1
326.113,5
334.973,1
326.113,5
822.941,1
813.379,5
334.973,1
326.113,5
337.113,1
326.113,5
822.941,1
813.379,5
822.941,1
813.379,7
822.941,1
813.379,6
311.23,1
298.855,5
275.043,1
271.625,5
275.043,1
271.625,5
275.043,1
271.625,5
794.16,1
786.191,5
302.957,1
298.855,5
275.043,1
271.625,5
794.16,1
786.191,5
822.941,1
813.379,7
822.941,1
813.379,6
311.23,1
298.855,5
275.043,1
271.625,5
275.043,1
271.625,5
275.043,1
271.625,5
794.16,1
786.191,5
302.957,1
298.855,5
275.043,1
271.625,5
794.16,1
786.191,5
822.941,1
813.379,7
822.941,1
813.379,6
281.441,1
271.598,5
223.754,1
217.191,5
223.754,1
217.191,5
223.754,1
217.191,5
765.379,1
759.004,5
281.441,1
271.598,5
223.754,1
217.191,5
765.379,1
759.004,5
822.941,1
813.379,8
430.879,1
426.133,5
578.652,1
574.434,5
54,1
1263.36,5
1405.83,1
1362.52,7
54,1
1263.36,6
694.129,1
689.383,5
578.652,1
574.434,5
54,1
1263.36,5
407.523,1
402.25,5
40.5,1
1033.66,5
54,1
1263.36,7
48,1
128,6
694.129,1
689.383,5
578.652,1
574.434,5
48,1
128,5
407.523,1
402.25,5
36,1
128,5
48,1
128,7
18,1
689.098,6
694.129,1
689.383,5
578.652,1
574.434,5
36,1
689.121,5
407.523,1
402.25,5
27,1
689.109,5
36,1
689.121,7
4099.32,1
4085.08,5
15,1
999.242,6
6079.17,1
6077.61,5
4108.79,1
4107.23,5
3129.47,3
