Size_MB,Lifetime
0.00390625,1
382.812,749
0.00390625,749
0.00390625,1
0.00390625,1
382.812,1
0.00390625,1
382.812,2
382.812,39
382.812,27
574.219,9
382.812,2
1722.66,741
382.812,2
0.0703125,3
1722.66,4
382.812,736
382.812,4
0.00390625,2
0.00390625,1
0.00390625,1
382.812,737
0.00390625,737
0.00390625,1
0.00390625,1
382.812,1
0.00390625,1
382.812,2
287.109,2
0.0546875,3
1722.66,9
287.109,727
287.109,4
0.00390625,2
0.00390625,1
0.00390625,1
287.109,728
0.00390625,728
0.00390625,1
0.00390625,1
287.109,1
0.00390625,1
287.109,2
382.812,2
0.292969,3
287.109,3
382.812,718
382.812,4
0.00390625,2
0.00390625,1
0.00390625,1
382.812,719
0.00390625,719
0.00390625,1
0.00390625,1
382.812,1
0.00390625,1
382.812,2
382.812,2
0.0703125,3
1722.66,21
382.812,709
382.812,4
0.00390625,2
0.00390625,1
0.00390625,1
382.812,710
0.00390625,710
0.00390625,1
0.00390625,1
382.812,1
0.00390625,1
382.812,2
574.219,2
0.210938,3
382.812,3
574.219,700
574.219,4
0.00390625,2
0.00390625,1
0.00390625,1
574.219,701
0.00390625,701
0.00390625,1
0.00390625,1
574.219,1
0.00390625,1
574.219,2
574.219,2
0.316406,3
574.219,3
574.219,691
574.219,4
0.00390625,2
0.00390625,1
0.00390625,1
574.219,692
0.00390625,692
0.00390625,1
0.00390625,1
574.219,1
0.00390625,1
574.219,2
1722.66,685
1722.66,38
382.812,2
0.0703125,3
1722.66,3
382.812,680
382.812,4
0.00390625,2
0.00390625,1
0.00390625,1
382.812,681
0.00390625,681
0.00390625,1
0.00390625,1
382.812,1
0.00390625,1
382.812,2
382.812,39
382.812,27
574.219,9
382.812,2
1722.66,673
541.875,2
3.79688,3
1722.66,4
541.875,668
541.875,4
0.00390625,2
0.00390625,1
0.00390625,1
541.875,669
0.00390625,669
0.00390625,1
0.00390625,1
541.875,1
0.00390625,1
541.875,2
382.812,2
0.0703125,3
1722.66,9
382.812,659
382.812,4
0.00390625,2
0.00390625,1
0.00390625,1
382.812,660
0.00390625,660
0.00390625,1
0.00390625,1
382.812,1
0.00390625,1
382.812,2
574.219,2
0.210938,3
382.812,3
574.219,650
574.219,4
0.00390625,2
0.00390625,1
0.00390625,1
574.219,651
0.00390625,651
0.00390625,1
0.00390625,1
574.219,1
0.00390625,1
574.219,2
135.469,2
0.316406,3
574.219,3
135.469,641
135.469,4
0.00390625,2
0.00390625,1
0.00390625,1
135.469,642
0.00390625,642
0.00390625,1
0.00390625,1
135.469,1
0.00390625,1
135.469,2
406.406,2
1722.66,26
541.875,21
135.469,3
406.406,2
1083.75,632
270.938,2
0.5625,3
1083.75,4
270.938,627
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,628
0.00390625,628
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
180.625,2
0.375,3
1083.75,9
180.625,618
180.625,4
0.00390625,2
0.00390625,1
0.00390625,1
180.625,619
0.00390625,619
0.00390625,1
0.00390625,1
180.625,1
0.00390625,1
180.625,2
180.625,2
0.4375,3
180.625,3
180.625,609
180.625,4
0.00390625,2
0.00390625,1
0.00390625,1
180.625,610
0.00390625,610
0.00390625,1
0.00390625,1
180.625,1
0.00390625,1
180.625,2
270.938,2
0.65625,3
180.625,3
270.938,600
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,601
0.00390625,601
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
180.625,2
0.375,3
1083.75,27
180.625,591
180.625,4
0.00390625,2
0.00390625,1
0.00390625,1
180.625,592
0.00390625,592
0.00390625,1
0.00390625,1
180.625,1
0.00390625,1
180.625,2
180.625,2
0.4375,3
180.625,3
180.625,582
180.625,4
0.00390625,2
0.00390625,1
0.00390625,1
180.625,583
0.00390625,583
0.00390625,1
0.00390625,1
180.625,1
0.00390625,1
180.625,2
180.625,2
0.4375,3
180.625,3
180.625,573
180.625,4
0.00390625,2
0.00390625,1
0.00390625,1
180.625,574
0.00390625,574
0.00390625,1
0.00390625,1
180.625,1
0.00390625,1
180.625,2
180.625,2
0.4375,3
180.625,3
180.625,564
180.625,4
0.00390625,2
0.00390625,1
0.00390625,1
180.625,565
0.00390625,565
0.00390625,1
0.00390625,1
180.625,1
0.00390625,1
180.625,2
270.938,2
0.65625,3
180.625,3
270.938,555
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,556
0.00390625,556
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
1083.75,549
1083.75,56
270.938,2
0.5625,3
1083.75,3
270.938,544
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,545
0.00390625,545
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,57
270.938,39
270.938,9
270.938,2
1083.75,537
270.938,2
0.5625,3
1083.75,4
270.938,532
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,533
0.00390625,533
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
225.781,2
0.46875,3
1083.75,9
225.781,523
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,524
0.00390625,524
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
225.781,2
0.683594,3
225.781,3
225.781,514
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,515
0.00390625,515
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
270.938,2
0.820312,3
225.781,3
270.938,505
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,506
0.00390625,506
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
225.781,2
0.46875,3
1083.75,27
225.781,496
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,497
0.00390625,497
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
225.781,2
0.683594,3
225.781,3
225.781,487
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,488
0.00390625,488
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
225.781,2
0.683594,3
225.781,3
225.781,478
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,479
0.00390625,479
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
225.781,2
0.683594,3
225.781,3
225.781,469
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,470
0.00390625,470
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
270.938,2
0.820312,3
225.781,3
270.938,460
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,461
0.00390625,461
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
1083.75,454
1083.75,56
270.938,2
0.5625,3
1083.75,3
270.938,449
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,450
0.00390625,450
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,57
270.938,39
270.938,9
270.938,2
1083.75,442
270.938,2
0.5625,3
1083.75,4
270.938,437
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,438
0.00390625,438
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
225.781,2
0.46875,3
1083.75,9
225.781,428
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,429
0.00390625,429
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
225.781,2
0.683594,3
225.781,3
225.781,419
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,420
0.00390625,420
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
270.938,2
0.820312,3
225.781,3
270.938,410
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,411
0.00390625,411
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
225.781,2
0.46875,3
1083.75,27
225.781,401
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,402
0.00390625,402
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
225.781,2
0.683594,3
225.781,3
225.781,392
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,393
0.00390625,393
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
225.781,2
0.683594,3
225.781,3
225.781,383
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,384
0.00390625,384
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
225.781,2
0.683594,3
225.781,3
225.781,374
225.781,4
0.00390625,2
0.00390625,1
0.00390625,1
225.781,375
0.00390625,375
0.00390625,1
0.00390625,1
225.781,1
0.00390625,1
225.781,2
270.938,2
0.820312,3
225.781,3
270.938,365
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,366
0.00390625,366
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
1083.75,359
1083.75,56
270.938,2
0.5625,3
1083.75,3
270.938,354
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,355
0.00390625,355
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,57
270.938,39
270.938,9
270.938,2
1083.75,347
270.938,2
0.5625,3
1083.75,4
270.938,342
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,343
0.00390625,343
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.5625,3
1083.75,9
270.938,333
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,334
0.00390625,334
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.984375,3
270.938,3
270.938,324
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,325
0.00390625,325
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.984375,3
270.938,3
270.938,315
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,316
0.00390625,316
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.5625,3
1083.75,27
270.938,306
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,307
0.00390625,307
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.984375,3
270.938,3
270.938,297
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,298
0.00390625,298
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.984375,3
270.938,3
270.938,288
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,289
0.00390625,289
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.984375,3
270.938,3
270.938,279
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,280
0.00390625,280
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.984375,3
270.938,3
270.938,270
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,271
0.00390625,271
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
1083.75,264
1083.75,56
270.938,2
0.5625,3
1083.75,3
270.938,259
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,260
0.00390625,260
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,57
270.938,39
270.938,9
270.938,2
1083.75,252
270.938,2
0.5625,3
1083.75,4
270.938,247
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,248
0.00390625,248
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
100,2
2.10938,3
270.938,3
100,238
100,4
0.00390625,2
0.00390625,1
0.00390625,1
100,239
0.00390625,239
0.00390625,1
0.00390625,1
100,1
0.00390625,1
100,2
270.938,2
0.5625,3
1083.75,15
270.938,229
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,230
0.00390625,230
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.984375,3
270.938,3
270.938,220
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,221
0.00390625,221
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
270.938,2
0.984375,3
270.938,3
270.938,211
270.938,4
0.00390625,2
0.00390625,1
0.00390625,1
270.938,212
0.00390625,212
0.00390625,1
0.00390625,1
270.938,1
0.00390625,1
270.938,2
60,2
1.26562,3
270.938,3
60,202
60,4
0.00390625,2
0.00390625,1
0.00390625,1
60,203
0.00390625,203
0.00390625,1
0.00390625,1
60,1
0.00390625,1
60,2
240,2
1083.75,38
100,27
60,3
240,2
400,193
100,2
1.5625,3
400,4
100,188
100,4
0.00390625,2
0.00390625,1
0.00390625,1
100,189
0.00390625,189
0.00390625,1
0.00390625,1
100,1
0.00390625,1
100,2
120,2
1.875,3
400,9
120,179
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,180
0.00390625,180
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,2
1.6875,3
120,4
120,169
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,170
0.00390625,170
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,2
1.6875,3
120,9
120,160
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,161
0.00390625,161
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,8
120,2
240,19
140,2
2.1875,3
400,29
140,149
140,4
0.00390625,2
0.00390625,1
0.00390625,1
140,150
0.00390625,150
0.00390625,1
0.00390625,1
140,1
0.00390625,1
140,2
120,2
5.90625,3
140,3
120,140
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,141
0.00390625,141
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,2
1.6875,3
120,4
120,130
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,131
0.00390625,131
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,2
1.6875,3
120,9
120,121
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,122
0.00390625,122
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,8
120,2
240,6
400,113
400,54
60,2
0.9375,3
400,3
60,108
60,4
0.00390625,2
0.00390625,1
0.00390625,1
60,109
0.00390625,109
0.00390625,1
0.00390625,1
60,1
0.00390625,1
60,2
100,55
240,35
240,9
60,2
640,101
100,2
2.5,3
640,4
100,96
100,4
0.00390625,2
0.00390625,1
0.00390625,1
100,97
0.00390625,97
0.00390625,1
0.00390625,1
100,1
0.00390625,1
100,2
120,2
3,3
640,9
120,87
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,88
0.00390625,88
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,2
1.6875,3
120,4
120,77
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,78
0.00390625,78
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,2
1.6875,3
120,9
120,68
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,69
0.00390625,69
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,8
120,2
240,19
140,2
3.5,3
640,29
140,57
140,4
0.00390625,2
0.00390625,1
0.00390625,1
140,58
0.00390625,58
0.00390625,1
0.00390625,1
140,1
0.00390625,1
140,2
120,2
5.90625,3
140,3
120,48
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,49
0.00390625,49
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,2
1.6875,3
120,4
120,38
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,39
0.00390625,39
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,2
1.6875,3
120,9
120,29
120,4
0.00390625,2
0.00390625,1
0.00390625,1
120,30
0.00390625,30
0.00390625,1
0.00390625,1
120,1
0.00390625,1
120,2
120,8
120,2
240,6
640,21
640,54
60,2
1.5,3
640,3
60,16
60,4
0.00390625,2
0.00390625,1
0.00390625,1
60,17
0.00390625,17
0.00390625,1
0.00390625,1
60,1
0.00390625,1
60,2
100,55
240,35
240,9
60,2
640,12
10,2
640,2
10,9
10,6
10,2
4.88281,2
10,3
7.8125,3
0.00390625,2
4.88281,5
0.132812,3
6845.35,3
10129.3,4
128,3
2082.17,4
1531.3,3
1435.59,3
670.219,3
1531.3,3
957.246,3
1148.76,4
1339.87,4
1914.13,3
1818.41,3
670.219,3
1914.13,3
957.246,3
1148.76,4
1914.13,4
2105.54,3
2009.82,3
670.219,3
2105.54,3
957.246,3
1148.76,4
2105.54,4
2268.33,3
2105.54,3
957.246,3
710.008,5
1355.25,3
1264.75,3
361.691,3
181.285,3
1264.75,3
181.066,3
361.691,3
181.066,3
452.223,4
1355.25,4
1355.25,3
1310,3
452.25,3
226.605,3
1310,3
226.469,3
452.25,3
226.469,3
497.543,4
1355.25,4
1355.25,3
1310,3
452.25,3
226.605,3
1310,3
226.469,3
452.25,3
226.469,3
497.543,4
1355.25,4
1355.25,3
1355.25,3
542.863,3
271.926,3
1355.25,3
271.926,3
542.863,3
271.926,3
542.863,4
1355.25,4
1355.25,3
273.051,3
1355.25,3
542.863,3
271.926,3
272.207,5
401.566,3
401.879,3
121.691,3
121.691,4
402.191,3
265.91,3
121.691,3
121.691,5
400.941,4
642.504,3
643.004,3
121.691,3
121.691,4
643.504,3
265.91,3
121.691,3
121.691,5
641.504,5
0.3125,8
0.3125,6
704.504,8
253.504,1
241.691,5
253.504,1
241.691,6
271.91,1
265.91,5
799.504,1
128,6
253.504,1
241.691,5
253.504,1
241.691,6
763.004,1
128,5
766.504,1
128,7
464.691,8
253.504,1
241.691,5
253.504,1
241.691,6
271.91,1
265.91,5
559.691,1
128,6
253.504,1
241.691,5
253.504,1
241.691,6
523.754,1
128,5
503.441,1
128,8
356.707,1
332.207,5
551.723,1
542.863,5
553.863,1
542.863,5
1364.82,1
1355.25,5
383.551,1
373.051,5
1364.82,1
1355.25,7
1364.82,1
1355.25,6
553.863,1
542.863,5
551.723,1
542.863,5
553.863,1
542.863,5
551.723,1
542.863,5
1364.82,1
1355.25,5
551.723,1
542.863,5
553.863,1
542.863,5
1364.82,1
1355.25,5
1364.82,1
1355.25,7
1364.82,1
1355.25,6
509.918,1
497.543,5
455.668,1
452.25,5
455.668,1
452.25,5
455.668,1
452.25,5
1317.97,1
1310,5
501.645,1
497.543,5
455.668,1
452.25,5
1317.97,1
1310,5
1364.82,1
1355.25,7
1364.82,1
1355.25,6
509.918,1
497.543,5
455.668,1
452.25,5
455.668,1
452.25,5
455.668,1
452.25,5
1317.97,1
1310,5
501.645,1
497.543,5
455.668,1
452.25,5
1317.97,1
1310,5
1364.82,1
1355.25,7
1364.82,1
1355.25,6
462.066,1
452.223,5
368.254,1
361.691,5
368.254,1
361.691,5
368.254,1
361.691,5
1271.13,1
1264.75,5
462.066,1
452.223,5
368.254,1
361.691,5
1271.13,1
1264.75,5
1364.82,1
1355.25,8
714.754,1
710.008,5
961.465,1
957.246,5
90,1
2105.54,5
2311.64,1
2268.33,7
90,1
2105.54,6
1153.5,1
1148.76,5
961.465,1
957.246,5
90,1
2105.54,5
675.492,1
670.219,5
67.5,1
1722.72,5
90,1
2105.54,7
80,1
128,6
1153.5,1
1148.76,5
961.465,1
957.246,5
80,1
128,5
675.492,1
670.219,5
60,1
128,5
80,1
128,7
30,1
1148.47,6
1153.5,1
1148.76,5
961.465,1
957.246,5
60,1
1148.5,5
675.492,1
670.219,5
45,1
1148.48,5
60,1
1148.5,7
6822.35,1
6808.11,5
25,1
1665.37,6
10130.9,1
10129.3,5
6846.91,1
6845.35,5
5215.48,3
