Size_MB,Lifetime
0.00390625,1
0.00390625,1
229.688,701
0.00390625,701
0.00390625,1
0.00390625,1
229.688,1
0.00390625,1
229.688,2
229.688,2
0.316406,3
229.688,3
229.688,691
229.688,4
0.00390625,2
0.00390625,1
0.00390625,1
229.688,692
0.00390625,692
0.00390625,1
0.00390625,1
229.688,1
0.00390625,1
229.688,2
689.062,685
689.062,38
153.125,2
0.0703125,3
689.062,3
153.125,680
153.125,4
0.00390625,2
0.00390625,1
0.00390625,1
153.125,681
0.00390625,681
0.00390625,1
0.00390625,1
153.125,1
0.00390625,1
153.125,2
153.125,39
153.125,27
229.688,9
153.125,2
689.062,673
216.75,2
3.79688,3
689.062,4
216.75,668
216.75,4
0.00390625,2
0.00390625,1
0.00390625,1
216.75,669
0.00390625,669
0.00390625,1
0.00390625,1
216.75,1
0.00390625,1
216.75,2
153.125,2
0.0703125,3
689.062,9
153.125,659
153.125,4
0.00390625,2
0.00390625,1
0.00390625,1
153.125,660
0.00390625,660
0.00390625,1
0.00390625,1
153.125,1
0.00390625,1
153.125,2
229.688,2
0.210938,3
153.125,3
229.688,650
229.688,4
0.00390625,2
0.00390625,1
0.00390625,1
229.688,651
0.00390625,651
0.00390625,1
0.00390625,1
229.688,1
0.00390625,1
229.688,2
54.1875,2
0.316406,3
229.688,3
54.1875,641
54.1875,4
0.00390625,2
0.00390625,1
0.00390625,1
54.1875,642
0.00390625,642
0.00390625,1
0.00390625,1
54.1875,1
0.00390625,1
54.1875,2
162.562,2
689.062,26
216.75,21
54.1875,3
162.562,2
433.5,632
108.375,2
0.5625,3
433.5,4
108.375,627
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,628
0.00390625,628
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
72.25,2
0.375,3
433.5,9
72.25,618
72.25,4
0.00390625,2
0.00390625,1
0.00390625,1
72.25,619
0.00390625,619
0.00390625,1
0.00390625,1
72.25,1
0.00390625,1
72.25,2
72.25,2
0.4375,3
72.25,3
72.25,609
72.25,4
0.00390625,2
0.00390625,1
0.00390625,1
72.25,610
0.00390625,610
0.00390625,1
0.00390625,1
72.25,1
0.00390625,1
72.25,2
108.375,2
0.65625,3
72.25,3
108.375,600
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,601
0.00390625,601
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
72.25,2
0.375,3
433.5,27
72.25,591
72.25,4
0.00390625,2
0.00390625,1
0.00390625,1
72.25,592
0.00390625,592
0.00390625,1
0.00390625,1
72.25,1
0.00390625,1
72.25,2
72.25,2
0.4375,3
72.25,3
72.25,582
72.25,4
0.00390625,2
0.00390625,1
0.00390625,1
72.25,583
0.00390625,583
0.00390625,1
0.00390625,1
72.25,1
0.00390625,1
72.25,2
72.25,2
0.4375,3
72.25,3
72.25,573
72.25,4
0.00390625,2
0.00390625,1
0.00390625,1
72.25,574
0.00390625,574
0.00390625,1
0.00390625,1
72.25,1
0.00390625,1
72.25,2
72.25,2
0.4375,3
72.25,3
72.25,564
72.25,4
0.00390625,2
0.00390625,1
0.00390625,1
72.25,565
0.00390625,565
0.00390625,1
0.00390625,1
72.25,1
0.00390625,1
72.25,2
108.375,2
0.65625,3
72.25,3
108.375,555
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,556
0.00390625,556
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
433.5,549
433.5,56
108.375,2
0.5625,3
433.5,3
108.375,544
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,545
0.00390625,545
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,57
108.375,39
108.375,9
108.375,2
433.5,537
108.375,2
0.5625,3
433.5,4
108.375,532
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,533
0.00390625,533
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
90.3125,2
0.46875,3
433.5,9
90.3125,523
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,524
0.00390625,524
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
90.3125,2
0.683594,3
90.3125,3
90.3125,514
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,515
0.00390625,515
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
108.375,2
0.820312,3
90.3125,3
108.375,505
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,506
0.00390625,506
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
90.3125,2
0.46875,3
433.5,27
90.3125,496
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,497
0.00390625,497
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
90.3125,2
0.683594,3
90.3125,3
90.3125,487
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,488
0.00390625,488
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
90.3125,2
0.683594,3
90.3125,3
90.3125,478
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,479
0.00390625,479
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
90.3125,2
0.683594,3
90.3125,3
90.3125,469
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,470
0.00390625,470
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
108.375,2
0.820312,3
90.3125,3
108.375,460
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,461
0.00390625,461
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
433.5,454
433.5,56
108.375,2
0.5625,3
433.5,3
108.375,449
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,450
0.00390625,450
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,57
108.375,39
108.375,9
108.375,2
433.5,442
108.375,2
0.5625,3
433.5,4
108.375,437
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,438
0.00390625,438
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
90.3125,2
0.46875,3
433.5,9
90.3125,428
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,429
0.00390625,429
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
90.3125,2
0.683594,3
90.3125,3
90.3125,419
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,420
0.00390625,420
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
108.375,2
0.820312,3
90.3125,3
108.375,410
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,411
0.00390625,411
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
90.3125,2
0.46875,3
433.5,27
90.3125,401
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,402
0.00390625,402
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
90.3125,2
0.683594,3
90.3125,3
90.3125,392
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,393
0.00390625,393
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
90.3125,2
0.683594,3
90.3125,3
90.3125,383
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,384
0.00390625,384
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
90.3125,2
0.683594,3
90.3125,3
90.3125,374
90.3125,4
0.00390625,2
0.00390625,1
0.00390625,1
90.3125,375
0.00390625,375
0.00390625,1
0.00390625,1
90.3125,1
0.00390625,1
90.3125,2
108.375,2
0.820312,3
90.3125,3
108.375,365
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,366
0.00390625,366
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
433.5,359
433.5,56
108.375,2
0.5625,3
433.5,3
108.375,354
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,355
0.00390625,355
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,57
108.375,39
108.375,9
108.375,2
433.5,347
108.375,2
0.5625,3
433.5,4
108.375,342
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,343
0.00390625,343
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.5625,3
433.5,9
108.375,333
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,334
0.00390625,334
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.984375,3
108.375,3
108.375,324
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,325
0.00390625,325
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.984375,3
108.375,3
108.375,315
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,316
0.00390625,316
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.5625,3
433.5,27
108.375,306
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,307
0.00390625,307
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.984375,3
108.375,3
108.375,297
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,298
0.00390625,298
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.984375,3
108.375,3
108.375,288
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,289
0.00390625,289
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.984375,3
108.375,3
108.375,279
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,280
0.00390625,280
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.984375,3
108.375,3
108.375,270
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,271
0.00390625,271
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
433.5,264
433.5,56
108.375,2
0.5625,3
433.5,3
108.375,259
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,260
0.00390625,260
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,57
108.375,39
108.375,9
108.375,2
433.5,252
108.375,2
0.5625,3
433.5,4
108.375,247
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,248
0.00390625,248
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
40,2
2.10938,3
108.375,3
40,238
40,4
0.00390625,2
0.00390625,1
0.00390625,1
40,239
0.00390625,239
0.00390625,1
0.00390625,1
40,1
0.00390625,1
40,2
108.375,2
0.5625,3
433.5,15
108.375,229
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,230
0.00390625,230
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.984375,3
108.375,3
108.375,220
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,221
0.00390625,221
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
108.375,2
0.984375,3
108.375,3
108.375,211
108.375,4
0.00390625,2
0.00390625,1
0.00390625,1
108.375,212
0.00390625,212
0.00390625,1
0.00390625,1
108.375,1
0.00390625,1
108.375,2
24,2
1.26562,3
108.375,3
24,202
24,4
0.00390625,2
0.00390625,1
0.00390625,1
24,203
0.00390625,203
0.00390625,1
0.00390625,1
24,1
0.00390625,1
24,2
96,2
433.5,38
40,27
24,3
96,2
160,193
40,2
1.5625,3
160,4
40,188
40,4
0.00390625,2
0.00390625,1
0.00390625,1
40,189
0.00390625,189
0.00390625,1
0.00390625,1
40,1
0.00390625,1
40,2
48,2
1.875,3
160,9
48,179
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,180
0.00390625,180
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,2
1.6875,3
48,4
48,169
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,170
0.00390625,170
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,2
1.6875,3
48,9
48,160
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,161
0.00390625,161
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,8
48,2
96,19
56,2
2.1875,3
160,29
56,149
56,4
0.00390625,2
0.00390625,1
0.00390625,1
56,150
0.00390625,150
0.00390625,1
0.00390625,1
56,1
0.00390625,1
56,2
48,2
5.90625,3
56,3
48,140
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,141
0.00390625,141
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,2
1.6875,3
48,4
48,130
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,131
0.00390625,131
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,2
1.6875,3
48,9
48,121
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,122
0.00390625,122
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,8
48,2
96,6
160,113
160,54
24,2
0.9375,3
160,3
24,108
24,4
0.00390625,2
0.00390625,1
0.00390625,1
24,109
0.00390625,109
0.00390625,1
0.00390625,1
24,1
0.00390625,1
24,2
40,55
96,35
96,9
24,2
256,101
40,2
2.5,3
256,4
40,96
40,4
0.00390625,2
0.00390625,1
0.00390625,1
40,97
0.00390625,97
0.00390625,1
0.00390625,1
40,1
0.00390625,1
40,2
48,2
3,3
256,9
48,87
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,88
0.00390625,88
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,2
1.6875,3
48,4
48,77
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,78
0.00390625,78
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,2
1.6875,3
48,9
48,68
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,69
0.00390625,69
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,8
48,2
96,19
56,2
3.5,3
256,29
56,57
56,4
0.00390625,2
0.00390625,1
0.00390625,1
56,58
0.00390625,58
0.00390625,1
0.00390625,1
56,1
0.00390625,1
56,2
48,2
5.90625,3
56,3
48,48
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,49
0.00390625,49
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,2
1.6875,3
48,4
48,38
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,39
0.00390625,39
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,2
1.6875,3
48,9
48,29
48,4
0.00390625,2
0.00390625,1
0.00390625,1
48,30
0.00390625,30
0.00390625,1
0.00390625,1
48,1
0.00390625,1
48,2
48,8
48,2
96,6
256,21
256,54
24,2
1.5,3
256,3
24,16
24,4
0.00390625,2
0.00390625,1
0.00390625,1
24,17
0.00390625,17
0.00390625,1
0.00390625,1
24,1
0.00390625,1
24,2
40,55
96,35
96,9
24,2
256,12
4,2
256,2
4,9
4,6
4,2
1.95312,2
4,3
7.8125,3
0.00390625,2
1.95312,5
0.132812,3
2738.16,3
4051.76,4
128,3
833.188,4
612.551,3
574.258,3
268.266,3
612.551,3
383.027,3
459.695,4
535.965,4
765.691,3
727.395,3
268.266,3
765.691,3
383.027,3
459.695,4
765.691,4
842.262,3
803.961,3
268.266,3
842.262,3
383.027,3
459.695,4
842.262,4
909.613,3
842.262,3
383.027,3
284.195,5
542.441,3
506.129,3
144.941,3
72.9102,3
506.129,3
72.6914,3
144.941,3
72.6914,3
181.285,4
542.441,4
542.441,3
524.285,3
181.312,3
91.1367,3
524.285,3
91,3
181.312,3
91,3
199.512,4
542.441,4
542.441,3
524.285,3
181.312,3
91.1367,3
524.285,3
91,3
181.312,3
91,3
199.512,4
542.441,4
542.441,3
542.441,3
217.738,3
109.363,3
542.441,3
109.363,3
217.738,3
109.363,3
217.738,4
542.441,4
542.441,3
110.488,3
542.441,3
217.738,3
109.363,3
109.645,5
161.566,3
161.879,3
49.6914,3
49.6914,4
162.191,3
109.91,3
49.6914,3
49.6914,5
160.941,4
258.504,3
259.004,3
49.6914,3
49.6914,4
259.504,3
109.91,3
49.6914,3
49.6914,5
257.504,5
0.125,8
0.125,6
284.504,8
109.504,1
97.6914,5
109.504,1
97.6914,6
115.91,1
109.91,5
331.504,1
128,6
109.504,1
97.6914,5
109.504,1
97.6914,6
307.004,1
128,5
322.504,1
128,7
188.691,8
109.504,1
97.6914,5
109.504,1
97.6914,6
115.91,1
109.91,5
235.691,1
128,6
109.504,1
97.6914,5
109.504,1
97.6914,6
211.754,1
128,5
203.441,1
128,8
158.145,1
133.645,5
226.598,1
217.738,5
228.738,1
217.738,5
552.004,1
542.441,5
160.988,1
150.488,5
552.004,1
542.441,7
552.004,1
542.441,6
228.738,1
217.738,5
226.598,1
217.738,5
228.738,1
217.738,5
226.598,1
217.738,5
552.004,1
542.441,5
226.598,1
217.738,5
228.738,1
217.738,5
552.004,1
542.441,5
552.004,1
542.441,7
552.004,1
542.441,6
211.887,1
199.512,5
184.73,1
181.312,5
184.73,1
181.312,5
184.73,1
181.312,5
532.254,1
524.285,5
203.613,1
199.512,5
184.73,1
181.312,5
532.254,1
524.285,5
552.004,1
542.441,7
552.004,1
542.441,6
211.887,1
199.512,5
184.73,1
181.312,5
184.73,1
181.312,5
184.73,1
181.312,5
532.254,1
524.285,5
203.613,1
199.512,5
184.73,1
181.312,5
532.254,1
524.285,5
552.004,1
542.441,7
552.004,1
542.441,6
191.129,1
181.285,5
151.504,1
144.941,5
151.504,1
144.941,5
151.504,1
144.941,5
512.504,1
506.129,5
191.129,1
181.285,5
151.504,1
144.941,5
512.504,1
506.129,5
552.004,1
542.441,8
288.941,1
284.195,5
387.246,1
383.027,5
36,1
842.262,5
952.926,1
909.613,7
36,1
842.262,6
464.441,1
459.695,5
387.246,1
383.027,5
36,1
842.262,5
273.539,1
268.266,5
27,1
689.125,5
36,1
842.262,7
32,1
128,6
464.441,1
459.695,5
387.246,1
383.027,5
32,1
128,5
273.539,1
268.266,5
24,1
128,5
32,1
128,7
12,1
459.41,6
464.441,1
459.695,5
387.246,1
383.027,5
24,1
459.434,5
273.539,1
268.266,5
18,1
459.422,5
24,1
459.434,7
2737.8,1
2723.56,5
10,1
666.18,6
4053.32,1
4051.76,5
2739.73,1
2738.16,5
2086.47,3
