Size_MB,Lifetime
0.00390625,1
0.00390625,1
252.875,1
0.00390625,1
252.875,2
379.312,2
0.65625,3
252.875,3
379.312,600
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,601
0.00390625,601
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
252.875,2
0.375,3
1517.25,27
252.875,591
252.875,4
0.00390625,2
0.00390625,1
0.00390625,1
252.875,592
0.00390625,592
0.00390625,1
0.00390625,1
252.875,1
0.00390625,1
252.875,2
252.875,2
0.4375,3
252.875,3
252.875,582
252.875,4
0.00390625,2
0.00390625,1
0.00390625,1
252.875,583
0.00390625,583
0.00390625,1
0.00390625,1
252.875,1
0.00390625,1
252.875,2
252.875,2
0.4375,3
252.875,3
252.875,573
252.875,4
0.00390625,2
0.00390625,1
0.00390625,1
252.875,574
0.00390625,574
0.00390625,1
0.00390625,1
252.875,1
0.00390625,1
252.875,2
252.875,2
0.4375,3
252.875,3
252.875,564
252.875,4
0.00390625,2
0.00390625,1
0.00390625,1
252.875,565
0.00390625,565
0.00390625,1
0.00390625,1
252.875,1
0.00390625,1
252.875,2
379.312,2
0.65625,3
252.875,3
379.312,555
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,556
0.00390625,556
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
1517.25,549
1517.25,56
379.312,2
0.5625,3
1517.25,3
379.312,544
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,545
0.00390625,545
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,57
379.312,39
379.312,9
379.312,2
1517.25,537
379.312,2
0.5625,3
1517.25,4
379.312,532
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,533
0.00390625,533
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
316.094,2
0.46875,3
1517.25,9
316.094,523
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,524
0.00390625,524
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
316.094,2
0.683594,3
316.094,3
316.094,514
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,515
0.00390625,515
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
379.312,2
0.820312,3
316.094,3
379.312,505
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,506
0.00390625,506
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
316.094,2
0.46875,3
1517.25,27
316.094,496
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,497
0.00390625,497
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
316.094,2
0.683594,3
316.094,3
316.094,487
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,488
0.00390625,488
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
316.094,2
0.683594,3
316.094,3
316.094,478
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,479
0.00390625,479
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
316.094,2
0.683594,3
316.094,3
316.094,469
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,470
0.00390625,470
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
379.312,2
0.820312,3
316.094,3
379.312,460
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,461
0.00390625,461
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
1517.25,454
1517.25,56
379.312,2
0.5625,3
1517.25,3
379.312,449
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,450
0.00390625,450
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,57
379.312,39
379.312,9
379.312,2
1517.25,442
379.312,2
0.5625,3
1517.25,4
379.312,437
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,438
0.00390625,438
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
316.094,2
0.46875,3
1517.25,9
316.094,428
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,429
0.00390625,429
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
316.094,2
0.683594,3
316.094,3
316.094,419
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,420
0.00390625,420
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
379.312,2
0.820312,3
316.094,3
379.312,410
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,411
0.00390625,411
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
316.094,2
0.46875,3
1517.25,27
316.094,401
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,402
0.00390625,402
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
316.094,2
0.683594,3
316.094,3
316.094,392
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,393
0.00390625,393
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
316.094,2
0.683594,3
316.094,3
316.094,383
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,384
0.00390625,384
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
316.094,2
0.683594,3
316.094,3
316.094,374
316.094,4
0.00390625,2
0.00390625,1
0.00390625,1
316.094,375
0.00390625,375
0.00390625,1
0.00390625,1
316.094,1
0.00390625,1
316.094,2
379.312,2
0.820312,3
316.094,3
379.312,365
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,366
0.00390625,366
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
1517.25,359
1517.25,56
379.312,2
0.5625,3
1517.25,3
379.312,354
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,355
0.00390625,355
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,57
379.312,39
379.312,9
379.312,2
1517.25,347
379.312,2
0.5625,3
1517.25,4
379.312,342
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,343
0.00390625,343
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.5625,3
1517.25,9
379.312,333
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,334
0.00390625,334
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.984375,3
379.312,3
379.312,324
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,325
0.00390625,325
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.984375,3
379.312,3
379.312,315
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,316
0.00390625,316
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.5625,3
1517.25,27
379.312,306
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,307
0.00390625,307
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.984375,3
379.312,3
379.312,297
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,298
0.00390625,298
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.984375,3
379.312,3
379.312,288
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,289
0.00390625,289
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.984375,3
379.312,3
379.312,279
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,280
0.00390625,280
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.984375,3
379.312,3
379.312,270
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,271
0.00390625,271
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
1517.25,264
1517.25,56
379.312,2
0.5625,3
1517.25,3
379.312,259
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,260
0.00390625,260
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,57
379.312,39
379.312,9
379.312,2
1517.25,252
379.312,2
0.5625,3
1517.25,4
379.312,247
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,248
0.00390625,248
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
140,2
2.10938,3
379.312,3
140,238
140,4
0.00390625,2
0.00390625,1
0.00390625,1
140,239
0.00390625,239
0.00390625,1
0.00390625,1
140,1
0.00390625,1
140,2
379.312,2
0.5625,3
1517.25,15
379.312,229
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,230
0.00390625,230
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.984375,3
379.312,3
379.312,220
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,221
0.00390625,221
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
379.312,2
0.984375,3
379.312,3
379.312,211
379.312,4
0.00390625,2
0.00390625,1
0.00390625,1
379.312,212
0.00390625,212
0.00390625,1
0.00390625,1
379.312,1
0.00390625,1
379.312,2
84,2
1.26562,3
379.312,3
84,202
84,4
0.00390625,2
0.00390625,1
0.00390625,1
84,203
0.00390625,203
0.00390625,1
0.00390625,1
84,1
0.00390625,1
84,2
336,2
1517.25,38
140,27
84,3
336,2
560,193
140,2
1.5625,3
560,4
140,188
140,4
0.00390625,2
0.00390625,1
0.00390625,1
140,189
0.00390625,189
0.00390625,1
0.00390625,1
140,1
0.00390625,1
140,2
168,2
1.875,3
560,9
168,179
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,180
0.00390625,180
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,2
1.6875,3
168,4
168,169
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,170
0.00390625,170
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,2
1.6875,3
168,9
168,160
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,161
0.00390625,161
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,8
168,2
336,19
196,2
2.1875,3
560,29
196,149
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,150
0.00390625,150
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
168,2
5.90625,3
196,3
168,140
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,141
0.00390625,141
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,2
1.6875,3
168,4
168,130
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,131
0.00390625,131
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,2
1.6875,3
168,9
168,121
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,122
0.00390625,122
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,8
168,2
336,6
560,113
560,54
84,2
0.9375,3
560,3
84,108
84,4
0.00390625,2
0.00390625,1
0.00390625,1
84,109
0.00390625,109
0.00390625,1
0.00390625,1
84,1
0.00390625,1
84,2
140,55
336,35
336,9
84,2
896,101
140,2
2.5,3
896,4
140,96
140,4
0.00390625,2
0.00390625,1
0.00390625,1
140,97
0.00390625,97
0.00390625,1
0.00390625,1
140,1
0.00390625,1
140,2
168,2
3,3
896,9
168,87
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,88
0.00390625,88
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,2
1.6875,3
168,4
168,77
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,78
0.00390625,78
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,2
1.6875,3
168,9
168,68
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,69
0.00390625,69
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,8
168,2
336,19
196,2
3.5,3
896,29
196,57
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,58
0.00390625,58
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
168,2
5.90625,3
196,3
168,48
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,49
0.00390625,49
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,2
1.6875,3
168,4
168,38
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,39
0.00390625,39
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,2
1.6875,3
168,9
168,29
168,4
0.00390625,2
0.00390625,1
0.00390625,1
168,30
0.00390625,30
0.00390625,1
0.00390625,1
168,1
0.00390625,1
168,2
168,8
168,2
336,6
896,21
896,54
84,2
1.5,3
896,3
84,16
84,4
0.00390625,2
0.00390625,1
0.00390625,1
84,17
0.00390625,17
0.00390625,1
0.00390625,1
84,1
0.00390625,1
84,2
140,55
336,35
336,9
84,2
896,12
14,2
896,2
14,9
14,6
14,2
6.83594,2
14,3
7.8125,3
0.00390625,2
6.83594,5
0.132812,3
9583.48,3
14181,4
128,3
2914.83,4
2143.8,3
2009.8,3
938.188,3
2143.8,3
1340.06,3
1608.13,4
1875.81,4
2679.75,3
2545.75,3
938.188,3
2679.75,3
1340.06,3
1608.13,4
2679.75,4
2947.73,3
2813.73,3
938.188,3
2947.73,3
1340.06,3
1608.13,4
2947.73,4
3174.14,3
2947.73,3
1340.06,3
993.883,5
1897.13,3
1770.5,3
506.191,3
253.535,3
1770.5,3
253.316,3
506.191,3
253.316,3
632.848,4
1897.13,4
1897.13,3
1833.82,3
632.875,3
316.918,3
1833.82,3
316.781,3
632.875,3
316.781,3
696.23,4
1897.13,4
1897.13,3
1833.82,3
632.875,3
316.918,3
1833.82,3
316.781,3
632.875,3
316.781,3
696.23,4
1897.13,4
1897.13,3
1897.13,3
759.613,3
380.301,3
1897.13,3
380.301,3
759.613,3
380.301,3
759.613,4
1897.13,4
1897.13,3
381.426,3
1897.13,3
759.613,3
380.301,3
380.582,5
561.566,3
561.879,3
169.691,3
169.691,4
562.191,3
369.91,3
169.691,3
169.691,5
560.941,4
898.504,3
899.004,3
169.691,3
169.691,4
899.504,3
369.91,3
169.691,3
169.691,5
897.504,5
0.4375,8
0.4375,6
984.504,8
349.504,1
337.691,5
349.504,1
337.691,6
375.91,1
369.91,5
1111.5,1
128,6
349.504,1
337.691,5
349.504,1
337.691,6
1067,1
128,5
1062.5,1
128,7
648.691,8
349.504,1
337.691,5
349.504,1
337.691,6
375.91,1
369.91,5
775.691,1
128,6
349.504,1
337.691,5
349.504,1
337.691,6
731.754,1
128,5
703.441,1
128,8
489.082,1
464.582,5
768.473,1
759.613,5
770.613,1
759.613,5
1906.69,1
1897.13,5
531.926,1
521.426,5
1906.69,1
1897.13,7
1906.69,1
1897.13,6
770.613,1
759.613,5
768.473,1
759.613,5
770.613,1
759.613,5
768.473,1
759.613,5
1906.69,1
1897.13,5
768.473,1
759.613,5
770.613,1
759.613,5
1906.69,1
1897.13,5
1906.69,1
1897.13,7
1906.69,1
1897.13,6
708.605,1
696.23,5
636.293,1
632.875,5
636.293,1
632.875,5
636.293,1
632.875,5
1841.79,1
1833.82,5
700.332,1
696.23,5
636.293,1
632.875,5
1841.79,1
1833.82,5
1906.69,1
1897.13,7
1906.69,1
1897.13,6
708.605,1
696.23,5
636.293,1
632.875,5
636.293,1
632.875,5
636.293,1
632.875,5
1841.79,1
1833.82,5
700.332,1
696.23,5
636.293,1
632.875,5
1841.79,1
1833.82,5
1906.69,1
1897.13,7
1906.69,1
1897.13,6
642.691,1
632.848,5
512.754,1
506.191,5
512.754,1
506.191,5
512.754,1
506.191,5
1776.88,1
1770.5,5
642.691,1
632.848,5
512.754,1
506.191,5
1776.88,1
1770.5,5
1906.69,1
1897.13,8
998.629,1
993.883,5
1344.28,1
1340.06,5
126,1
2947.73,5
3217.46,1
3174.14,7
126,1
2947.73,6
1612.88,1
1608.13,5
1344.28,1
1340.06,5
126,1
2947.73,5
943.461,1
938.188,5
94.5,1
2411.78,5
126,1
2947.73,7
112,1
128,6
1612.88,1
1608.13,5
1344.28,1
1340.06,5
112,1
128,5
943.461,1
938.188,5
84,1
128,5
112,1
128,7
42,1
1607.85,6
1612.88,1
1608.13,5
1344.28,1
1340.06,5
84,1
1607.87,5
943.461,1
938.188,5
63,1
1607.86,5
84,1
1607.87,7
9545.38,1
9531.14,5
35,1
2331.49,6
14182.5,1
14181,5
9585.04,1
9583.48,5
7301.49,3
